request_id,category,name,distance_metres,email,website,phone,address,postcode,opening_hours,cuisine,operator,brand,amenity,latitude,longitude,osm_type,osm_id,osm_url
35596153,restaurant,Swaraaj military hotel,2632.1,,,,"Hyderabad, 500084",500084,,indian,,,restaurant,17.4581003,78.3716247,node,12972335836,https://www.openstreetmap.org/node/12972335836
35596153,restaurant,Maryada Ramanna,2638.6,,,,"Hyderabad, 500084",500084,,indian,,,restaurant,17.4581097,78.3715642,node,12972335835,https://www.openstreetmap.org/node/12972335835
35596153,university,Walden's Path School,2645.3,,,,"Plot No. 909, Rd Number 46, Silent Valley hills, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4302024,78.3952,way,852980145,https://www.openstreetmap.org/way/852980145
35596153,restaurant,Flavors,2645.6,,,,,,,,,,restaurant,17.4581306,78.3715006,node,6257498485,https://www.openstreetmap.org/node/6257498485
35596153,restaurant,ITC Kohenur,2648.4,,,,,,,,,,restaurant,17.4324002,78.3854882,node,6633197605,https://www.openstreetmap.org/node/6633197605
35596153,university,Little Star high school,2651.8,,,,"Road no.10, opp lane to diamond house,gayatri hills,jubilee hills, Hyderabad, Telangana 500033",,,,,,university,17.4377049,78.4143329,node,7385892261,https://www.openstreetmap.org/node/7385892261
35596153,restaurant,Seven Sisters,2675.4,,,,,,,asian;japanese;indonesian;thai,,,restaurant,17.4682741,78.3757716,node,12976196537,https://www.openstreetmap.org/node/12976196537
35596153,restaurant,Blue Fox,2677.5,,,,,,,indian,,,restaurant,17.4582743,78.3712218,node,7121846779,https://www.openstreetmap.org/node/7121846779
35596153,restaurant,Club Jayabheri,2683.9,,,,,,,,,,restaurant,17.460477,78.3716908,node,1042239873,https://www.openstreetmap.org/node/1042239873
35596153,restaurant,The Hoppery,2710.4,,,,,,,vietnamese,,,restaurant,17.4300591,78.3911379,node,6997870508,https://www.openstreetmap.org/node/6997870508
35596153,university,Hillside School,2719.5,,,,"Rd Number 46, Silent Valley hills, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4295448,78.3949197,way,852980144,https://www.openstreetmap.org/way/852980144
35596153,university,Sloka Kindergarten School,2725.7,,,,"Diamond House, Door No 8-2-293/82/A Plot No 281 K, Road No 10 C Opp Diamond House Lane Opp, Lane, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4361015,78.4136397,node,7385438463,https://www.openstreetmap.org/node/7385438463
35596153,restaurant,santosh family dabha,2779.1,,,,,,,,,,restaurant,17.455022,78.4222353,node,7171334826,https://www.openstreetmap.org/node/7171334826
35596153,restaurant,syala drive in,2784.9,,,,,,,,,,restaurant,17.4344814,78.4125384,way,768455933,https://www.openstreetmap.org/way/768455933
35596153,pub,Prost,2810.4,,https://www.prost.in/,+91-9100921161,1026 Rd 45,,"Mo-Th, Su 12:00-00:00; Fr, Sa 12:00-01:00",,,,pub,17.4295289,78.402777,node,11597256217,https://www.openstreetmap.org/node/11597256217
35596153,restaurant,RS Dhaba Restaurant,2829.3,,,,,,,,,,restaurant,17.4511433,78.3695527,node,13287712047,https://www.openstreetmap.org/node/13287712047
35596153,restaurant,One Drive In,2830.4,,,,,,,,,,restaurant,17.4344323,78.4131522,way,960681062,https://www.openstreetmap.org/way/960681062
35596153,restaurant,Surabhi Restaurant,2831.9,,,,,,,,,,restaurant,17.4552469,78.4227224,node,2835242778,https://www.openstreetmap.org/node/2835242778
35596153,university,CHIREC International School Jubilee Hills Campus,2857.7,,,,"Plot No, 962, Rd Number 48, Silent Valley hills, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4284153,78.3988434,node,7385438418,https://www.openstreetmap.org/node/7385438418
35596153,restaurant,Mandi@36,2870.9,,,,,,,,,,restaurant,17.4307294,78.4078308,node,6409579586,https://www.openstreetmap.org/node/6409579586
35596153,restaurant,Madina Hotel,2889.7,,,,,,,,,,restaurant,17.4510666,78.3689889,node,13287712051,https://www.openstreetmap.org/node/13287712051
35596153,university,Indian Public School,2889.8,,,,"270f, Road Number 10, Gayatri Hills, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4354043,78.4151125,node,7385438464,https://www.openstreetmap.org/node/7385438464
35596153,restaurant,Rayudu family restarant,2902.4,,,,,,,,,,restaurant,17.454076,78.4234206,node,7171334823,https://www.openstreetmap.org/node/7171334823
35596153,pub,F Cafe and Lounge,2905.9,,,,,,,,,,pub,17.4573565,78.3688935,node,1041886458,https://www.openstreetmap.org/node/1041886458
35596153,pub,Heart Cup Cafe,2929.4,,,,,,,,,,pub,17.4573611,78.3686709,node,1039462524,https://www.openstreetmap.org/node/1039462524
35596153,restaurant,Jubilee Hills Peddammathalli Mess,2940.6,,,,,,,,,,restaurant,17.4290022,78.4051709,node,6213051886,https://www.openstreetmap.org/node/6213051886
35596153,university,KLH University GBS,2957.9,,,,,,,,,,university,17.4612654,78.36924,node,13308072626,https://www.openstreetmap.org/node/13308072626
35596153,restaurant,Drive N' Dine - Drive in Restaurant,2964.9,,https://drive-n-dine.business.site/,+91 81218 00555,"68 Casa Rouge Lane, Hyderabad, 500081",500081,Mo-Su 09:00-02:00,,,,restaurant,17.4633797,78.3699023,way,551247982,https://www.openstreetmap.org/way/551247982
35596153,restaurant,Heart Cup Coffee,2976.9,,,,"B 7 & 8 Jubilee Garden, Behind TCS Building, E Park, Kothaguda, Land Mark Residency, Kothaguda, Hyderabad, 500084",500084,10:00-24:00,pizza;burger;coffee_shop;regional,,,restaurant,17.459714,78.3686459,way,356548235,https://www.openstreetmap.org/way/356548235
35596153,restaurant,Jamun Hyderabad,3015.8,,,,,,,,,,restaurant,17.4340135,78.4153013,way,356234471,https://www.openstreetmap.org/way/356234471
35596153,restaurant,,3018.5,,,,,,,,,,restaurant,17.4662155,78.3706572,node,3393657297,https://www.openstreetmap.org/node/3393657297
35596153,university,Kidzee Jubileehills Play School,3022.9,,,,"behind Goutam vidhayaniketan bhagavathinagar, Gayatri Hills, Jubilee Hills, jubileehills road no-11, Telangana 500045",,,,,,university,17.436004,78.4174383,node,7385892259,https://www.openstreetmap.org/node/7385892259
35596153,restaurant,The Pavilion Drive-In,3030.2,,http://www.thepaviliondrivein.com,+91 9000680004,"1014/C, Rd No. 51 CBI Colony, Jubilee Hills,, Hyderabad, 500033",500033,Mo-Su 10:00-22:00,burger;regional;pizza;italian_pizza;italian;coffee_shop;sandwich;american;milkshake,,,restaurant,17.4274415,78.4025575,way,889543541,https://www.openstreetmap.org/way/889543541
35596153,restaurant,Blue Star Restaurant,3032.9,,,,,,,chinese;chicken;indian;kebab;fish,,,restaurant,17.450874,78.4244652,node,11084918124,https://www.openstreetmap.org/node/11084918124
35596153,restaurant,Midland bakery,3037.9,,,,Rajiv nagar X road,,,burger,,,restaurant,17.4507555,78.4244982,node,2835235995,https://www.openstreetmap.org/node/2835235995
35596153,restaurant,Akshya Tiffens,3040.2,,,,,,Mo-Su 09:00-21:00,regional;indian,,,restaurant,17.4504985,78.4244868,node,8107785189,https://www.openstreetmap.org/node/8107785189
35596153,restaurant,PANCHABHAKSHYA,3048.1,,https://panchabhakshya.com,,"10 KPHB 5th Phase Road, Hyderabad, 500072",500072,,indian;chinese,,,restaurant,17.4812942,78.3936572,way,901041083,https://www.openstreetmap.org/way/901041083
35596153,university,Goutham Vidya Niketan,3050.0,,,,"8-3-229/B/43/1, Gayatri Hills, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4359805,78.4177569,node,7385892260,https://www.openstreetmap.org/node/7385892260
35596153,restaurant,Momadia Shawarma,3051.8,,,,,,,,,,restaurant,17.4761087,78.4130751,way,356176894,https://www.openstreetmap.org/way/356176894
35596153,restaurant,Chutneys,3061.3,,,,,,,,,,restaurant,17.4296732,78.4096135,node,6312938485,https://www.openstreetmap.org/node/6312938485
35596153,restaurant,Naatu,3106.0,,,,,,,,,,restaurant,17.4299749,78.4110349,node,10790477557,https://www.openstreetmap.org/node/10790477557
35596153,restaurant,Krishnapatnam,3123.9,,,,,,,,,,restaurant,17.4299418,78.4113051,node,10790483073,https://www.openstreetmap.org/node/10790483073
35596153,pub,Club rogue,3125.5,,,,,,,,,,pub,17.4297641,78.4110228,node,7114012186,https://www.openstreetmap.org/node/7114012186
35596153,restaurant,President Dhaba,3127.3,,,,,,,,,,restaurant,17.4299533,78.4113857,node,10790483074,https://www.openstreetmap.org/node/10790483074
35596153,pub,Haveli Bar Restaurant,3168.0,,,,,,,,,,pub,17.4615417,78.3672648,node,1215228606,https://www.openstreetmap.org/node/1215228606
35596153,restaurant,Parathas,3178.9,,,,,,,regional,,,restaurant,17.4620094,78.3672971,node,3554603086,https://www.openstreetmap.org/node/3554603086
35596153,restaurant,Hashi,3199.2,,,,,,,,,,restaurant,17.4337187,78.4174728,way,356459249,https://www.openstreetmap.org/way/356459249
35596153,restaurant,Angaara,3199.8,,,+919640884010,,,,,,,restaurant,17.4597233,78.3665008,node,1215790311,https://www.openstreetmap.org/node/1215790311
35596153,restaurant,Bawarichi,3207.0,,,,,,,,,,restaurant,17.4612961,78.3668145,node,1215251806,https://www.openstreetmap.org/node/1215251806
35596153,restaurant,Oysters Blue,3210.7,,,,,,,indian,,,restaurant,17.4582319,78.3661208,node,1215250883,https://www.openstreetmap.org/node/1215250883
35596153,university,"Happy Kids School and International Montessori Teachers Training , PPTC, NTTC COURCES",3212.2,,,,"Sravanthi Nagar, ICRISAT Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4340723,78.418004,node,7385438467,https://www.openstreetmap.org/node/7385438467
35596153,restaurant,,3214.6,,,,,,,,,,restaurant,17.4616651,78.3668443,node,7246491294,https://www.openstreetmap.org/node/7246491294
35596153,restaurant,Tom Yum Yum,3215.6,,,,,,,,,,restaurant,17.4297031,78.4125334,node,5375596703,https://www.openstreetmap.org/node/5375596703
35596153,restaurant,Spice Village,3216.9,,,,,,,,,,restaurant,17.4619106,78.3668939,node,1215243542,https://www.openstreetmap.org/node/1215243542
35596153,restaurant,The Square,3217.4,,,,,,,international,,,restaurant,17.472641,78.372879,node,3558158456,https://www.openstreetmap.org/node/3558158456
35596153,restaurant,Siddique Kebab,3237.4,,,,Gachibowli - Miyapur Highway,,Mo-Su 16:00-23:00,,,,restaurant,17.4610271,78.3664467,node,6855217386,https://www.openstreetmap.org/node/6855217386
35596153,restaurant,Plaza,3237.6,,,,,,,,,,restaurant,17.4572259,78.3657271,way,1500229722,https://www.openstreetmap.org/way/1500229722
35596153,restaurant,BARBEQUE NATION,3245.0,,,,,,,indian,,,restaurant,17.4572805,78.3656635,node,13737411702,https://www.openstreetmap.org/node/13737411702
35596153,restaurant,Roll Cal,3249.7,,,,,,,kebab,,,restaurant,17.4596243,78.3659996,node,1452415913,https://www.openstreetmap.org/node/1452415913
35596153,restaurant,Minerva,3251.7,,,,,,,regional,,,restaurant,17.4594714,78.3659499,node,3554603085,https://www.openstreetmap.org/node/3554603085
35596153,university,STAR GLOBAL SCHOOL,3253.4,,,,"5, Rd Number 10 B APSFC Colony, Hylam Colony, Rd Number 10 B, APSFC Colony, Hylam Colony, Jubilee Hills, Hyderabad, Telangana 500045",,,,,,university,17.4345944,78.4190319,node,7397325527,https://www.openstreetmap.org/node/7397325527
35596153,restaurant,HighLand NonVeg,3283.9,,,,,,,,,,restaurant,17.4644587,78.3671147,node,1215750038,https://www.openstreetmap.org/node/1215750038
35596153,university,Walter Memorial High School,3285.1,,,,"Yousufguda, Police Line (1st Bn A.P.S.P), Jubilee Hills Check Post Rd, Venkatagiri, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4357487,78.4204287,node,7397325526,https://www.openstreetmap.org/node/7397325526
35596153,restaurant,Tasty Food TamilNadu cuisine,3363.6,,,,,,,indian,,,restaurant,17.46463,78.3663797,node,1215744396,https://www.openstreetmap.org/node/1215744396
35596153,restaurant,Punjabi Tadka,3364.4,,,,"Hyderabad, 500084",500084,,,,,restaurant,17.462468,78.365615,node,6937779968,https://www.openstreetmap.org/node/6937779968
35596153,restaurant,Rasooi Ghar,3376.9,,,,"Gachibowli - Miyapur Highway, Hyderabad, 500084",500084,,,,,restaurant,17.4580968,78.3645179,node,7611073843,https://www.openstreetmap.org/node/7611073843
35596153,university,Disha Schools,3377.2,,,,"Plot No. 6, House No, 8-3-230/A/6, Road Number 10, APSFC Colony, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500045",,,,,,university,17.4338968,78.4199433,node,7397325528,https://www.openstreetmap.org/node/7397325528
35596153,restaurant,Samskruthi Hotel,3391.5,,,,"Gachibowli - Miyapur Highway, Hyderabad, 500082",500082,,,,,restaurant,17.4507279,78.3642689,node,7043416947,https://www.openstreetmap.org/node/7043416947
35596153,restaurant,TGI Fridays,3393.5,,https://www.tgifridays.com/,04067684205,"4th floor, forum srujana mall, s-16 Hitec - Kukatpally Main Road, Hyderabad, 500072",500072,Mo-Su 12:00-24:00,american;italian,,,restaurant,17.4837372,78.3889703,node,11358156630,https://www.openstreetmap.org/node/11358156630
35596153,restaurant,Barbeque Nation,3401.8,,https://www.barbequenation.com/restaurants/hyderabad/kukatpally?utm_source=GMB&utm_medium=hyderabad_kukatpally&utm_campaign=GMB_hyderabad_kukatpally,09121223361,"resturant no:2,nexus mall Hitec - Kukatpally Main Road, Hyderabad, 500072",500072,12:00-23:45,barbecue,,,restaurant,17.4837947,78.3888791,node,11358156631,https://www.openstreetmap.org/node/11358156631
35596153,restaurant,Khandani Rajdhani,3421.3,,,04030534131,"level 3,nexus mall Hitec - Kukatpally Main Road, Hyderabad, 500072",500072,Mo-Su 12:00-23:00,indian,,,restaurant,17.4840544,78.3892573,node,11358156629,https://www.openstreetmap.org/node/11358156629
35596153,restaurant,Udipi's Aahar,3442.7,,,,,,,,,,restaurant,17.449277,78.3639805,node,9958221196,https://www.openstreetmap.org/node/9958221196
35596153,restaurant,Bihari Mama Hotel,3454.0,,,,"police colny road, Hyderabad, 500084",500084,,,,,restaurant,17.4646284,78.3654699,node,7608736502,https://www.openstreetmap.org/node/7608736502
35596153,university,Sri Sai Ram High School,3466.2,,,,"Hylam Colony, Jubilee Hills, Hyderabad, Telangana 500045",,,,,,university,17.4346594,78.4217025,node,7385438469,https://www.openstreetmap.org/node/7385438469
35596153,restaurant,Malgudi Restaurant,3475.3,,,,,,,,,,restaurant,17.4846794,78.3899283,node,349018446,https://www.openstreetmap.org/node/349018446
35596153,restaurant,Athidi Aahar,3477.6,,,,,,,,,,restaurant,17.47325,78.42188,node,6822126500,https://www.openstreetmap.org/node/6822126500
35596153,restaurant,Hyderabadi dawat,3479.7,,,,,,,,,,restaurant,17.4497953,78.3635491,node,6036830618,https://www.openstreetmap.org/node/6036830618
35596153,pub,10 Downing Street,3481.1,,,,,,,,,,pub,17.4526995,78.3632696,node,7123865288,https://www.openstreetmap.org/node/7123865288
35596153,restaurant,Bezawada Bhojanam,3487.3,,,,"police colny road, Hyderabad, 500084",500084,,,,,restaurant,17.4648665,78.3652279,node,7608583804,https://www.openstreetmap.org/node/7608583804
35596153,restaurant,Chaitanya Banquet Hall,3510.8,,,,,,,,,,restaurant,17.4851435,78.3907576,way,621792361,https://www.openstreetmap.org/way/621792361
35596153,restaurant,chaitanya food court,3514.3,,,,,,,,,,restaurant,17.4851485,78.3905901,node,7180156933,https://www.openstreetmap.org/node/7180156933
35596153,restaurant,Chaitanya Food Court,3514.9,,,,,,,,,,restaurant,17.4851543,78.3905913,way,332095970,https://www.openstreetmap.org/way/332095970
35596153,restaurant,Sri Forum Food Court,3526.4,,,,,,,chicken;coffee_shop;kebab,,,restaurant,17.4850311,78.3893103,way,340062816,https://www.openstreetmap.org/way/340062816
35596153,restaurant,M R C Chicken Dum Biryani,3547.2,,,,,,,chicken,,,restaurant,17.4851625,78.3890135,node,5873950223,https://www.openstreetmap.org/node/5873950223
35596153,restaurant,Pista House,3563.2,,,,,,,,,Pista House,restaurant,17.4316137,78.3720027,node,10790318144,https://www.openstreetmap.org/node/10790318144
35596153,university,SHIVAJI VIDYA PEETH HIGH SCHOOL,3607.7,,,,"PLOT NO: 50, ROAD NO;72,Prasasan Nagar,, Andhra Jyothi Back Side Road, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,university,17.4223811,78.4037842,node,7385438439,https://www.openstreetmap.org/node/7385438439
35596153,restaurant,Al saba resturant,3610.3,,,,,,,,,,restaurant,17.4336913,78.3694867,node,5405054245,https://www.openstreetmap.org/node/5405054245
35596153,restaurant,Abhiruchi,3613.1,,,,,,,,,,restaurant,17.4857281,78.3888152,node,6249187285,https://www.openstreetmap.org/node/6249187285
35596153,restaurant,Madhura Mexican Fried Chicken,3614.5,,,,,,,,,,restaurant,17.4855824,78.38809,node,6261508385,https://www.openstreetmap.org/node/6261508385
35596153,restaurant,ginger spice restaurant,3616.5,,,,,,Mo-Sa 07:00-22:00,regional,,,restaurant,17.4381813,78.3662574,way,546498877,https://www.openstreetmap.org/way/546498877
35596153,restaurant,Fit food company,3634.0,,,,,,,,,,restaurant,17.4290692,78.4182366,node,7113998188,https://www.openstreetmap.org/node/7113998188
35596153,restaurant,annapoorna,3646.1,,,,,,,indian,,,restaurant,17.4692692,78.3656517,node,1699060676,https://www.openstreetmap.org/node/1699060676
35596153,restaurant,Dine o China,3649.0,,,,,,,chinese,,,restaurant,17.4366907,78.3668204,node,4784090874,https://www.openstreetmap.org/node/4784090874
35596153,restaurant,Hyderama,3649.6,,,,,,,,,,restaurant,17.4312883,78.3712001,node,10790345914,https://www.openstreetmap.org/node/10790345914
35596153,restaurant,Palamuru Grill,3652.0,,,,,,,fish;chicken;kebab;grill,,,restaurant,17.4698617,78.3659233,node,4680378091,https://www.openstreetmap.org/node/4680378091
35596153,college,Vivekananda Degree Collage,3654.0,,,,,,,,,,college,17.4825333,78.4131063,node,8389425003,https://www.openstreetmap.org/node/8389425003
35596153,restaurant,cafe nandini,3655.1,,,,,,,,,,restaurant,17.4268355,78.415495,node,3384147271,https://www.openstreetmap.org/node/3384147271
35596153,restaurant,rv spice,3657.4,,,,,,,,,,restaurant,17.4865376,78.3911763,node,7246517950,https://www.openstreetmap.org/node/7246517950
35596153,college,Goverment Degree College,3657.8,,,,,,,,,,college,17.4811403,78.4155109,node,9887230591,https://www.openstreetmap.org/node/9887230591
35596153,college,vinjee junior college,3659.6,,,,,,,,,,college,17.482439,78.4133842,node,12596331431,https://www.openstreetmap.org/node/12596331431
35596153,university,Sri Sai Kiran high School,3671.7,,,,,,,,,,university,17.4333617,78.4230964,node,7397325529,https://www.openstreetmap.org/node/7397325529
35596153,college,Prathiba Degree Collage for Women,3672.4,,,,,,,,,,college,17.4828497,78.4128695,node,8389425004,https://www.openstreetmap.org/node/8389425004
35596153,restaurant,Shah Ghouse,3679.9,,,,"Old Bombay Highway, Hyderabad",,,,,,restaurant,17.4266793,78.3764491,node,7248877413,https://www.openstreetmap.org/node/7248877413
35596153,college,Narayana Junior College ( Jaya Complex),3687.0,,,,Kukkatpally Main Road - Mumbai Highway,,,,,,college,17.4828168,78.4132134,node,6429440287,https://www.openstreetmap.org/node/6429440287
35596153,restaurant,Pulav curry rice,3689.2,,,,,,,,,,restaurant,17.4378258,78.3656803,node,5405058516,https://www.openstreetmap.org/node/5405058516
35596153,restaurant,Pakwan Grand,3693.3,,,,"Old Bombay Highway, Hyderabad",,,regional;kebab;indian;chicken,,,restaurant,17.4260706,78.3771794,node,7248877412,https://www.openstreetmap.org/node/7248877412
35596153,restaurant,Pizza Hut,3700.6,,,,,,,pizza,,Pizza Hut,restaurant,17.4308915,78.4211849,node,13536769326,https://www.openstreetmap.org/node/13536769326
35596153,restaurant,,3702.3,,,,,,,,,,restaurant,17.4549551,78.3611717,node,13273739351,https://www.openstreetmap.org/node/13273739351
35596153,restaurant,The Hive Drive In,3702.3,,,9502974033,"1&24 sri sai hills gokul plots, hyderabad, 500085",500085,,burger;pizza;chinese;italian;ice_cream;milk_shakes;thick_shakes;tiffins;shawarma;biryani;roti;currie;south_indian;north_indian;tea;bubble_tea;coffee_shop;frankie;rice_bowls;fry_chicken;pasta;wraps,,,restaurant,17.4840112,78.3809912,way,416986626,https://www.openstreetmap.org/way/416986626
35596153,restaurant,13 Dhaba,3711.9,,,,Gachibowli Flyover,,,,,,restaurant,17.4375004,78.3656273,node,5405055149,https://www.openstreetmap.org/node/5405055149
35596153,restaurant,UP THE BISTRO,3713.3,,,,Telecom nagar,,,,,,restaurant,17.4358331,78.3666724,node,5405056434,https://www.openstreetmap.org/node/5405056434
35596153,restaurant,Ulavucharu,3738.9,,,,,,,indian,,,restaurant,17.4240217,78.4120683,node,5980853188,https://www.openstreetmap.org/node/5980853188
35596153,college,St. Mary's College,3745.9,,,,Yousufguda Main Road,,,,,,college,17.4372208,78.426692,node,5122844921,https://www.openstreetmap.org/node/5122844921
35596153,university,Sri Sairam High School,3758.7,,,,"8-3-230/1/B, Venkatagiri, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4344136,78.4249541,node,7397325524,https://www.openstreetmap.org/node/7397325524
35596153,restaurant,Punjabi Rasoi AC,3760.1,,,,,,,indian,,,restaurant,17.4389632,78.3642986,node,1224527821,https://www.openstreetmap.org/node/1224527821
35596153,college,Sri Chaitanya Jr.College,3761.0,,,,"Balaji Nagar, Hyderabad",,,,,,college,17.4847047,78.410879,way,331794446,https://www.openstreetmap.org/way/331794446
35596153,restaurant,,3765.5,,,,,,,,,,restaurant,17.4248111,78.4140951,node,4422249978,https://www.openstreetmap.org/node/4422249978
35596153,restaurant,ZARA Hi-Fi,3769.5,,,,Gachibowli - Miyapur Highway,,Mo-Su 11:00-23:00,,,,restaurant,17.4399027,78.363732,node,6982568886,https://www.openstreetmap.org/node/6982568886
35596153,restaurant,Telangana Spice Kitchen Bar&Grill,3770.4,,,,,,,,,,restaurant,17.428695,78.4197433,way,356458936,https://www.openstreetmap.org/way/356458936
35596153,restaurant,Chak de restaurant,3773.6,,,,beside senco gold and jewellers,,,,,,restaurant,17.4395223,78.3638742,node,5405060691,https://www.openstreetmap.org/node/5405060691
35596153,restaurant,Madhura,3799.7,,,,,,,,,,restaurant,17.4867119,78.385778,node,6261536395,https://www.openstreetmap.org/node/6261536395
35596153,university,Joyce: The Play School,3804.8,,,,"Plot No: 24, Opp: St.Mary's College, Tahir Ville, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4365512,78.4269263,node,7397325517,https://www.openstreetmap.org/node/7397325517
35596153,restaurant,Chicken kabab,3813.6,,,,,,,indian,,,restaurant,17.4391462,78.3636441,node,1224527813,https://www.openstreetmap.org/node/1224527813
35596153,restaurant,Stellar Reserve,3826.6,,https://g.co/kgs/cVeFMcB,+919030187773,"303, Road No. 1 Nandagiri Hills, Jubilee Hills, Hyderabad, 500033",500033,Mo-Su 07:00-24:00,american;italian;bakery;asian;cafe;burger;pizza,,,restaurant,17.4226437,78.4109735,node,12695800228,https://www.openstreetmap.org/node/12695800228
35596153,restaurant,Y9 Cafe & Restuarant,3845.3,,,,DLF Road,,,,,,restaurant,17.4484432,78.3602756,node,6982568887,https://www.openstreetmap.org/node/6982568887
35596153,university,SGB Model High School,3869.0,,,,"8-3-228/N/I, Check Post Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4376017,78.4282397,node,7397325518,https://www.openstreetmap.org/node/7397325518
35596153,college,,3884.9,,,,,,,,,,college,17.4885674,78.3908997,way,738271180,https://www.openstreetmap.org/way/738271180
35596153,university,Sai Krupa High School,3886.7,,,,"B-352, near Community Hall, Sri Krishna Nagar, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4329953,78.4253617,node,7397325523,https://www.openstreetmap.org/node/7397325523
35596153,university,Unique Public School,3918.2,,,,"Sri Krishna Nagar, Yousufguda Basti, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4324097,78.4252678,node,7397325522,https://www.openstreetmap.org/node/7397325522
35596153,restaurant,HOLY KITCHEN,3945.1,,,+91 9441334553,"8-3-231/c/9&10 Yousufguda Main Road, hyderabad, 500045",500045,Mo-Su 11:00-23:00,chinese;thai,,,restaurant,17.4332799,78.4262644,node,7874934614,https://www.openstreetmap.org/node/7874934614
35596153,restaurant,Bawarchi Restaurant,3959.1,,,,"Yousufguda Main Road, hyderabad, 500045",500045,,indian;kebab;chicken,,,restaurant,17.4368021,78.4287507,node,6936829973,https://www.openstreetmap.org/node/6936829973
35596153,restaurant,Palleturi Dosa,3964.7,,,,,,,,,,restaurant,17.4484768,78.3591308,node,13285248842,https://www.openstreetmap.org/node/13285248842
35596153,college,,3975.6,,,,,,,,,,college,17.4354068,78.3640338,way,558285165,https://www.openstreetmap.org/way/558285165
35596153,restaurant,Mojo Pizza,3994.6,,,,,,,pizza,,,restaurant,17.4484906,78.3588434,node,13285248840,https://www.openstreetmap.org/node/13285248840
35596153,restaurant,Bharateeyam The Indian Cusine,4020.9,,,+919032605222,"s2, survey 1050 JNTU Road, Hyderabad, 500072",500072,Mo-Su 10:00-21:00,indian;regional;coffee_shop;chicken;chinese;kebab;seafood;fish;diner,,,restaurant,17.4900031,78.3927832,node,13064757269,https://www.openstreetmap.org/node/13064757269
35596153,restaurant,Udupi Uphar,4022.8,,,,,,,indian,,,restaurant,17.4409145,78.360695,node,1985561846,https://www.openstreetmap.org/node/1985561846
35596153,university,Vidya Niketan High School,4028.1,,,,"Sri Krishna Nagar, Krishna Nagar, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.433945,78.4276962,node,7397325530,https://www.openstreetmap.org/node/7397325530
35596153,university,Sri Sairam High School,4032.4,,,,"A-Block, Sri Krishna Nagar, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4330818,78.4271267,node,7397325532,https://www.openstreetmap.org/node/7397325532
35596153,restaurant,Santosh dhaba,4034.6,,,,,,,,,,restaurant,17.4410918,78.3605047,node,5405056315,https://www.openstreetmap.org/node/5405056315
35596153,university,Samskar Global High School,4037.0,,,,"8-3-234/283, Lakshmi Narasimha Nagar, Krishna Nagar, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4352522,78.4286618,node,7398541393,https://www.openstreetmap.org/node/7398541393
35596153,restaurant,Cafe Nandini,4049.9,,,,"Old Bombay Road, Hyderabad, 500032",500032,,indian,,,restaurant,17.4411629,78.3603222,node,2957337541,https://www.openstreetmap.org/node/2957337541
35596153,restaurant,M/s. Grills N Chills,4050.0,,,+91 73374 73800,"flat no 9 Kalyan Nagar Cross Road, Hyderabad, 500038",500038,Mo-Su 13:00-22:00,kebab;indian;chinese;chicken,,,restaurant,17.4442222,78.4328434,node,8107755744,https://www.openstreetmap.org/node/8107755744
35596153,university,Amaravathi High School,4059.3,,,,"Sri Krishna Nagar, Krishna Nagar, Yousufguda, Hyderabad, Telangana 500045",,,,,,university,17.4332692,78.4275719,node,7397325531,https://www.openstreetmap.org/node/7397325531
35596153,restaurant,Oh My Grill,4065.2,,,,,,,,,,restaurant,17.4422359,78.4323511,node,8909248520,https://www.openstreetmap.org/node/8909248520
35596153,restaurant,Hderabad restaurant,4078.8,,https://hyderabadrestaurant.com/,04412123344,Yusufguda basti Basti,,Mo-Su 10:00-22:00,chinese;biryani,,,restaurant,17.4419092,78.432369,node,9903874812,https://www.openstreetmap.org/node/9903874812
35596153,restaurant,ManiChandana Restaurant,4084.1,,,,,,Mo-Su 10:00-00:00,,,,restaurant,17.4414246,78.3598766,node,5826347075,https://www.openstreetmap.org/node/5826347075
35596153,restaurant,Emerald Mithai Shop,4089.9,,,,,,,indian,,,restaurant,17.4208817,78.3792387,node,13423220019,https://www.openstreetmap.org/node/13423220019
35596153,college,Vaishnavi College For Distance Education,4103.2,,,,,,,,,,college,17.4908744,78.3966418,node,6850830255,https://www.openstreetmap.org/node/6850830255
